year,player_id,name,country,goals,assists,yellow_cards,red_cards,minutes_played,img_url
2018,60220,Matej Delac,Croatia,0,0,2,1,1370,https://img.a.transfermarkt.technology/portrait/header/60220-1664565340.png?lm=1
2018,14942,Darijo Srna,Croatia,0,3,2,1,1278,https://img.a.transfermarkt.technology/portrait/header/14942-1464872625.jpg?lm=1
2018,95438,Marko Livaja,Croatia,10,6,15,1,2833,https://img.a.transfermarkt.technology/portrait/header/95438-1662878058.jpg?lm=1
2018,166230,Josip Vukovic,Croatia,0,0,1,1,697,https://img.a.transfermarkt.technology/portrait/header/166230-1662877765.jpg?lm=1
2018,238266,Duje Caleta-Car,Croatia,0,0,1,1,650,https://img.a.transfermarkt.technology/portrait/header/238266-1662069879.jpg?lm=1
2018,339727,Jakov Filipovic,Croatia,1,0,2,1,2278,https://img.a.transfermarkt.technology/portrait/header/339727-1648646770.jpeg?lm=1
2018,93393,Darryl Lachman,Curacao,0,0,3,1,2274,https://img.a.transfermarkt.technology/portrait/header/93393-1418856678.jpg?lm=1
2018,69978,Josef Sural,Czech Republic,1,0,2,1,135,https://img.a.transfermarkt.technology/portrait/header/69978-1556517502.jpg?lm=1
2018,70131,Ondrej Celustka,Czech Republic,0,1,5,1,2467,https://img.a.transfermarkt.technology/portrait/header/70131-1545498865.jpeg?lm=1
2018,181380,Arthur Masuaku,DR Congo,0,2,3,1,2310,https://img.a.transfermarkt.technology/portrait/header/181380-1696075631.png?lm=1
2018,289432,Dylan Batubinsika,DR Congo,0,0,1,1,674,https://img.a.transfermarkt.technology/portrait/header/289432-1727722809.jpg?lm=1
2018,48907,Erik Sviatchenko,Denmark,2,3,5,1,2304,https://img.a.transfermarkt.technology/portrait/header/48907-1688714656.jpg?lm=1
2018,69306,Thomas Nörgaard,Denmark,0,0,0,1,370,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1
2018,129085,Jores Okore,Denmark,2,0,6,1,2237,https://img.a.transfermarkt.technology/portrait/header/129085-1410950075.jpg?lm=1
2018,167799,Pierre-Emile Højbjerg,Denmark,4,2,11,1,2972,https://img.a.transfermarkt.technology/portrait/header/167799-1629882773.jpg?lm=1
2018,265551,Jeppe Svenningsen,Denmark,0,0,1,1,634,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1
2018,277236,Joel Kabongo,Denmark,0,1,2,1,992,https://img.a.transfermarkt.technology/portrait/header/277236-1624456232.jpg?lm=1
2018,189485,Cristian Ramírez,Ecuador,0,4,5,1,2249,https://img.a.transfermarkt.technology/portrait/header/189485-1574609256.png?lm=1
2018,160438,Mohamed Elneny,Egypt,0,3,2,1,1484,https://img.a.transfermarkt.technology/portrait/header/160438-1682688163.jpg?lm=1
2018,50362,Fabian Delph,England,0,2,2,2,1581,https://img.a.transfermarkt.technology/portrait/header/50362-1583252426.jpg?lm=1
2018,3869,Andrew Davies,England,1,0,0,1,263,https://img.a.transfermarkt.technology/portrait/header/s_3869_1027_2014_04_09_1.jpg?lm=1
2018,13520,Phil Jagielka,England,0,1,2,1,1124,https://img.a.transfermarkt.technology/portrait/header/13520-1475843125.jpg?lm=1
2018,31835,Mark Noble,England,3,2,9,1,2717,https://img.a.transfermarkt.technology/portrait/header/31835-1470302562.jpg?lm=1
2018,49755,Dale Stephens,England,1,2,7,1,2557,https://img.a.transfermarkt.technology/portrait/header/49755-1473150552.jpg?lm=1
2018,61573,Jonathan Hogg,England,0,1,9,1,2730,https://img.a.transfermarkt.technology/portrait/header/61573-1473932435.jpg?lm=1
2018,61841,Adam Smith,England,2,2,3,1,1631,https://img.a.transfermarkt.technology/portrait/header/61841-1547728546.jpg?lm=1
2018,163744,Jack Stephens,England,3,0,6,1,2306,https://img.a.transfermarkt.technology/portrait/header/163744-1720190433.jpg?lm=1
2018,164186,Nathan Ralph,England,0,2,1,1,807,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1
2018,195680,Joe Ralls,England,0,0,2,1,1095,https://img.a.transfermarkt.technology/portrait/header/s_195680_603_2013_04_17_1.jpg?lm=1
2018,102123,Viljormur Davidsen,Faroe Islands,0,1,4,1,1802,https://img.a.transfermarkt.technology/portrait/header/102123-1617264393.jpg?lm=1
2018,201994,Sonni Nattestad,Faroe Islands,0,0,2,1,462,https://img.a.transfermarkt.technology/portrait/header/201994-1617263810.jpg?lm=1
